상품종류,단축코드,표준코드,한글종목명,ATM구분,행사가,월물구분코드,기초자산 단축코드,기초자산 명
J,B06603005,KR4B06630051,"코스닥150C 202603 1,375",3,1375.0, ,3003,KSQ150
J,B06603006,KR4B06630069,"코스닥150C 202603 1,400",3,1400.0, ,3003,KSQ150
J,B06603007,KR4B06630077,"코스닥150C 202603 1,425",3,1425.0, ,3003,KSQ150
J,B06603008,KR4B06630085,"코스닥150C 202603 1,450",3,1450.0, ,3003,KSQ150
J,B06603009,KR4B06630093,"코스닥150C 202603 1,475",3,1475.0, ,3003,KSQ150
J,B06603010,KR4B06630101,"코스닥150C 202603 1,500",3,1500.0, ,3003,KSQ150
J,B06603022,KR4B06630226,"코스닥150C 202603 1,225",2,1225.0, ,3003,KSQ150
J,B06603023,KR4B06630234,"코스닥150C 202603 1,250",2,1250.0, ,3003,KSQ150
J,B06603024,KR4B06630242,"코스닥150C 202603 1,150",2,1150.0, ,3003,KSQ150
J,B06603025,KR4B06630259,"코스닥150C 202603 1,175",2,1175.0, ,3003,KSQ150
J,B06603026,KR4B06630267,"코스닥150C 202603 1,200",2,1200.0, ,3003,KSQ150
J,B06603027,KR4B06630275,"코스닥150C 202603 1,125",2,1125.0, ,3003,KSQ150
J,B06603028,KR4B06630283,"코스닥150C 202603 1,050",2,1050.0, ,3003,KSQ150
J,B06603029,KR4B06630291,"코스닥150C 202603 1,075",2,1075.0, ,3003,KSQ150
J,B06603030,KR4B06630309,"코스닥150C 202603 1,100",2,1100.0, ,3003,KSQ150
J,B06603031,KR4B06630317,"코스닥150C 202603 1,025",2,1025.0, ,3003,KSQ150
J,B06603032,KR4B06630325,"코스닥150C 202603 1,000",2,1000.0, ,3003,KSQ150
J,B06603033,KR4B06630333,코스닥150C 202603   950,2,950.0, ,3003,KSQ150
J,B06603034,KR4B06630341,코스닥150C 202603   975,2,975.0, ,3003,KSQ150
J,B06603035,KR4B06630358,코스닥150C 202603   925,2,925.0, ,3003,KSQ150
J,B06603036,KR4B06630366,코스닥150C 202603   900,2,900.0, ,3003,KSQ150
J,B06603037,KR4B06630374,코스닥150C 202603   875,2,875.0, ,3003,KSQ150
J,B06603038,KR4B06630382,코스닥150C 202603   850,2,850.0, ,3003,KSQ150
J,B06606001,KR4B06660017,"코스닥150C 202606 1,275",2,1275.0, ,3003,KSQ150
J,B06606002,KR4B06660025,"코스닥150C 202606 1,300",1,1300.0, ,3003,KSQ150
J,B06606003,KR4B06660033,"코스닥150C 202606 1,325",3,1325.0, ,3003,KSQ150
J,B06606004,KR4B06660041,"코스닥150C 202606 1,350",3,1350.0, ,3003,KSQ150
J,B06606005,KR4B06660058,"코스닥150C 202606 1,375",3,1375.0, ,3003,KSQ150
J,B06606006,KR4B06660066,"코스닥150C 202606 1,400",3,1400.0, ,3003,KSQ150
J,B06606007,KR4B06660074,"코스닥150C 202606 1,425",3,1425.0, ,3003,KSQ150
J,B06606008,KR4B06660082,"코스닥150C 202606 1,450",3,1450.0, ,3003,KSQ150
J,B06606009,KR4B06660090,"코스닥150C 202606 1,475",3,1475.0, ,3003,KSQ150
J,B06606010,KR4B06660108,"코스닥150C 202606 1,500",3,1500.0, ,3003,KSQ150
J,B06606022,KR4B06660223,"코스닥150C 202606 1,225",2,1225.0, ,3003,KSQ150
J,B06606023,KR4B06660231,"코스닥150C 202606 1,250",2,1250.0, ,3003,KSQ150
J,B06606024,KR4B06660249,"코스닥150C 202606 1,150",2,1150.0, ,3003,KSQ150
J,B06606025,KR4B06660256,"코스닥150C 202606 1,175",2,1175.0, ,3003,KSQ150
J,B06606026,KR4B06660264,"코스닥150C 202606 1,200",2,1200.0, ,3003,KSQ150
J,B06606027,KR4B06660272,"코스닥150C 202606 1,125",2,1125.0, ,3003,KSQ150
J,B06606028,KR4B06660280,"코스닥150C 202606 1,050",2,1050.0, ,3003,KSQ150
J,B06606029,KR4B06660298,"코스닥150C 202606 1,075",2,1075.0, ,3003,KSQ150
J,B06606030,KR4B06660306,"코스닥150C 202606 1,100",2,1100.0, ,3003,KSQ150
6,C01601310,KR4C01613101,P 202601 310.0,3,310.0, ,2001,KOSPI200
6,C01601315,KR4C01613150,P 202601 315.0,3,315.0, ,2001,KOSPI200
6,C01601320,KR4C01613200,P 202601 320.0,3,320.0, ,2001,KOSPI200
6,C01601325,KR4C01613259,P 202601 325.0,3,325.0, ,2001,KOSPI200
6,C01601330,KR4C01613309,P 202601 330.0,3,330.0, ,2001,KOSPI200
6,C01601335,KR4C01613358,P 202601 335.0,3,335.0, ,2001,KOSPI200
6,C01601340,KR4C01613408,P 202601 340.0,3,340.0, ,2001,KOSPI200
6,C01601345,KR4C01613457,P 202601 345.0,3,345.0, ,2001,KOSPI200
6,C01601350,KR4C01613507,P 202601 350.0,3,350.0, ,2001,KOSPI200
6,C01601355,KR4C01613556,P 202601 355.0,3,355.0, ,2001,KOSPI200
6,C01601360,KR4C01613606,P 202601 360.0,3,360.0, ,2001,KOSPI200
6,C01601365,KR4C01613655,P 202601 365.0,3,365.0, ,2001,KOSPI200
6,C01601370,KR4C01613705,P 202601 370.0,3,370.0, ,2001,KOSPI200
6,C01601375,KR4C01613754,P 202601 375.0,3,375.0, ,2001,KOSPI200
6,C01601380,KR4C01613804,P 202601 380.0,3,380.0, ,2001,KOSPI200
6,C01601385,KR4C01613853,P 202601 385.0,3,385.0, ,2001,KOSPI200
6,C01601390,KR4C01613903,P 202601 390.0,3,390.0, ,2001,KOSPI200
6,C01601395,KR4C01613952,P 202601 395.0,3,395.0, ,2001,KOSPI200
6,C01601400,KR4C01614000,P 202601 400.0,3,400.0, ,2001,KOSPI200
6,C01601405,KR4C01614059,P 202601 405.0,3,405.0, ,2001,KOSPI200
6,C01601410,KR4C01614109,P 202601 410.0,3,410.0, ,2001,KOSPI200
6,C01601415,KR4C01614158,P 202601 415.0,3,415.0, ,2001,KOSPI200
6,C01601420,KR4C01614208,P 202601 420.0,3,420.0, ,2001,KOSPI200
6,C01601425,KR4C01614257,P 202601 425.0,3,425.0, ,2001,KOSPI200
6,C01601430,KR4C01614307,P 202601 430.0,1,430.0, ,2001,KOSPI200
6,C01601435,KR4C01614356,P 202601 435.0,2,435.0, ,2001,KOSPI200
6,C01601440,KR4C01614406,P 202601 440.0,2,440.0, ,2001,KOSPI200
6,C01601445,KR4C01614455,P 202601 445.0,2,445.0, ,2001,KOSPI200
6,C01601450,KR4C01614505,P 202601 450.0,2,450.0, ,2001,KOSPI200
6,C01601455,KR4C01614554,P 202601 455.0,2,455.0, ,2001,KOSPI200
6,C01601460,KR4C01614604,P 202601 460.0,2,460.0, ,2001,KOSPI200
6,C01601465,KR4C01614653,P 202601 465.0,2,465.0, ,2001,KOSPI200
6,C01601470,KR4C01614703,P 202601 470.0,2,470.0, ,2001,KOSPI200
6,C01601475,KR4C01614752,P 202601 475.0,2,475.0, ,2001,KOSPI200
6,C01601480,KR4C01614802,P 202601 480.0,2,480.0, ,2001,KOSPI200
6,C01601485,KR4C01614851,P 202601 485.0,2,485.0, ,2001,KOSPI200
6,C01601490,KR4C01614901,P 202601 490.0,2,490.0, ,2001,KOSPI200
6,C01601495,KR4C01614950,P 202601 495.0,2,495.0, ,2001,KOSPI200
6,C01601500,KR4C01615007,P 202601 500.0,2,500.0, ,2001,KOSPI200
6,C01601505,KR4C01615056,P 202601 505.0,2,505.0, ,2001,KOSPI200
6,C01601510,KR4C01615106,P 202601 510.0,2,510.0, ,2001,KOSPI200
6,C01601515,KR4C01615155,P 202601 515.0,2,515.0, ,2001,KOSPI200
6,C01601520,KR4C01615205,P 202601 520.0,2,520.0, ,2001,KOSPI200
6,C01601525,KR4C01615254,P 202601 525.0,2,525.0, ,2001,KOSPI200
6,C01601530,KR4C01615304,P 202601 530.0,2,530.0, ,2001,KOSPI200
6,C01601535,KR4C01615353,P 202601 535.0,2,535.0, ,2001,KOSPI200
6,C01601540,KR4C01615403,P 202601 540.0,2,540.0, ,2001,KOSPI200
6,C01601545,KR4C01615452,P 202601 545.0,2,545.0, ,2001,KOSPI200
6,C01601550,KR4C01615502,P 202601 550.0,2,550.0, ,2001,KOSPI200
6,C01603185,KR4C01631855,P 202603 185.0,3,185.0, ,2001,KOSPI200
6,C01603190,KR4C01631905,P 202603 190.0,3,190.0, ,2001,KOSPI200
6,C01603195,KR4C01631954,P 202603 195.0,3,195.0, ,2001,KOSPI200
6,C01603200,KR4C01632002,P 202603 200.0,3,200.0, ,2001,KOSPI200
6,C01603205,KR4C01632051,P 202603 205.0,3,205.0, ,2001,KOSPI200
6,C01603210,KR4C01632101,P 202603 210.0,3,210.0, ,2001,KOSPI200
6,C01603215,KR4C01632150,P 202603 215.0,3,215.0, ,2001,KOSPI200
6,C01603220,KR4C01632200,P 202603 220.0,3,220.0, ,2001,KOSPI200
6,C01603225,KR4C01632259,P 202603 225.0,3,225.0, ,2001,KOSPI200
6,C01603230,KR4C01632309,P 202603 230.0,3,230.0, ,2001,KOSPI200
6,C01603235,KR4C01632358,P 202603 235.0,3,235.0, ,2001,KOSPI200
6,C01603240,KR4C01632408,P 202603 240.0,3,240.0, ,2001,KOSPI200
6,C01603245,KR4C01632457,P 202603 245.0,3,245.0, ,2001,KOSPI200
6,C01603250,KR4C01632507,P 202603 250.0,3,250.0, ,2001,KOSPI200
6,C01603255,KR4C01632556,P 202603 255.0,3,255.0, ,2001,KOSPI200
6,C01603260,KR4C01632606,P 202603 260.0,3,260.0, ,2001,KOSPI200
6,C01603265,KR4C01632655,P 202603 265.0,3,265.0, ,2001,KOSPI200
6,C01603270,KR4C01632705,P 202603 270.0,3,270.0, ,2001,KOSPI200
6,C01603275,KR4C01632754,P 202603 275.0,3,275.0, ,2001,KOSPI200
6,C01603280,KR4C01632804,P 202603 280.0,3,280.0, ,2001,KOSPI200
6,C01603285,KR4C01632853,P 202603 285.0,3,285.0, ,2001,KOSPI200
6,C01603290,KR4C01632903,P 202603 290.0,3,290.0, ,2001,KOSPI200
6,C01603295,KR4C01632952,P 202603 295.0,3,295.0, ,2001,KOSPI200
6,C01603300,KR4C01633000,P 202603 300.0,3,300.0, ,2001,KOSPI200
6,C01603305,KR4C01633059,P 202603 305.0,3,305.0, ,2001,KOSPI200
6,C01603310,KR4C01633109,P 202603 310.0,3,310.0, ,2001,KOSPI200
6,C01603315,KR4C01633158,P 202603 315.0,3,315.0, ,2001,KOSPI200
6,C01603320,KR4C01633208,P 202603 320.0,3,320.0, ,2001,KOSPI200
6,C01603325,KR4C01633257,P 202603 325.0,3,325.0, ,2001,KOSPI200
6,C01603330,KR4C01633307,P 202603 330.0,3,330.0, ,2001,KOSPI200
6,C01603335,KR4C01633356,P 202603 335.0,3,335.0, ,2001,KOSPI200
6,C01603340,KR4C01633406,P 202603 340.0,3,340.0, ,2001,KOSPI200
6,C01603345,KR4C01633455,P 202603 345.0,3,345.0, ,2001,KOSPI200
6,C01603350,KR4C01633505,P 202603 350.0,3,350.0, ,2001,KOSPI200
6,C01603355,KR4C01633554,P 202603 355.0,3,355.0, ,2001,KOSPI200
6,C01603360,KR4C01633604,P 202603 360.0,3,360.0, ,2001,KOSPI200
6,C01603365,KR4C01633653,P 202603 365.0,3,365.0, ,2001,KOSPI200
6,C01603370,KR4C01633703,P 202603 370.0,3,370.0, ,2001,KOSPI200
6,C01603375,KR4C01633752,P 202603 375.0,3,375.0, ,2001,KOSPI200
6,C01603380,KR4C01633802,P 202603 380.0,3,380.0, ,2001,KOSPI200
6,C01603385,KR4C01633851,P 202603 385.0,3,385.0, ,2001,KOSPI200
6,C01603390,KR4C01633901,P 202603 390.0,3,390.0, ,2001,KOSPI200
6,C01603395,KR4C01633950,P 202603 395.0,3,395.0, ,2001,KOSPI200
6,C01603400,KR4C01634008,P 202603 400.0,3,400.0, ,2001,KOSPI200
6,C01603405,KR4C01634057,P 202603 405.0,3,405.0, ,2001,KOSPI200
6,C01603410,KR4C01634107,P 202603 410.0,3,410.0, ,2001,KOSPI200
6,C01603415,KR4C01634156,P 202603 415.0,3,415.0, ,2001,KOSPI200
6,C01603420,KR4C01634206,P 202603 420.0,3,420.0, ,2001,KOSPI200
6,C01603425,KR4C01634255,P 202603 425.0,3,425.0, ,2001,KOSPI200
6,C01603430,KR4C01634305,P 202603 430.0,1,430.0, ,2001,KOSPI200
6,C01603435,KR4C01634354,P 202603 435.0,2,435.0, ,2001,KOSPI200
6,C01603440,KR4C01634404,P 202603 440.0,2,440.0, ,2001,KOSPI200
6,C01603445,KR4C01634453,P 202603 445.0,2,445.0, ,2001,KOSPI200
6,C01603450,KR4C01634503,P 202603 450.0,2,450.0, ,2001,KOSPI200
6,C01603455,KR4C01634552,P 202603 455.0,2,455.0, ,2001,KOSPI200
6,C01603460,KR4C01634602,P 202603 460.0,2,460.0, ,2001,KOSPI200
6,C01603465,KR4C01634651,P 202603 465.0,2,465.0, ,2001,KOSPI200
6,C01603470,KR4C01634701,P 202603 470.0,2,470.0, ,2001,KOSPI200
6,C01603475,KR4C01634750,P 202603 475.0,2,475.0, ,2001,KOSPI200
6,C01603480,KR4C01634800,P 202603 480.0,2,480.0, ,2001,KOSPI200
6,C01603485,KR4C01634859,P 202603 485.0,2,485.0, ,2001,KOSPI200
6,C01603490,KR4C01634909,P 202603 490.0,2,490.0, ,2001,KOSPI200
6,C01603495,KR4C01634958,P 202603 495.0,2,495.0, ,2001,KOSPI200
6,C01603500,KR4C01635005,P 202603 500.0,2,500.0, ,2001,KOSPI200
6,C01603505,KR4C01635054,P 202603 505.0,2,505.0, ,2001,KOSPI200
6,C01603510,KR4C01635104,P 202603 510.0,2,510.0, ,2001,KOSPI200
6,C01603515,KR4C01635153,P 202603 515.0,2,515.0, ,2001,KOSPI200
6,C01603520,KR4C01635203,P 202603 520.0,2,520.0, ,2001,KOSPI200
6,C01603525,KR4C01635252,P 202603 525.0,2,525.0, ,2001,KOSPI200
6,C01603530,KR4C01635302,P 202603 530.0,2,530.0, ,2001,KOSPI200
6,C01603535,KR4C01635351,P 202603 535.0,2,535.0, ,2001,KOSPI200
6,C01603540,KR4C01635401,P 202603 540.0,2,540.0, ,2001,KOSPI200
6,C01603545,KR4C01635450,P 202603 545.0,2,545.0, ,2001,KOSPI200
6,C01603550,KR4C01635500,P 202603 550.0,2,550.0, ,2001,KOSPI200
6,C01606180,KR4C01661803,P 202606 180.0,3,180.0, ,2001,KOSPI200
6,C01606185,KR4C01661852,P 202606 185.0,3,185.0, ,2001,KOSPI200
6,C01606190,KR4C01661902,P 202606 190.0,3,190.0, ,2001,KOSPI200
6,C01606195,KR4C01661951,P 202606 195.0,3,195.0, ,2001,KOSPI200
6,C01606200,KR4C01662009,P 202606 200.0,3,200.0, ,2001,KOSPI200
6,C01606205,KR4C01662058,P 202606 205.0,3,205.0, ,2001,KOSPI200
6,C01606210,KR4C01662108,P 202606 210.0,3,210.0, ,2001,KOSPI200
6,C01606215,KR4C01662157,P 202606 215.0,3,215.0, ,2001,KOSPI200
6,C01606220,KR4C01662207,P 202606 220.0,3,220.0, ,2001,KOSPI200
6,C01606225,KR4C01662256,P 202606 225.0,3,225.0, ,2001,KOSPI200
6,C01606230,KR4C01662306,P 202606 230.0,3,230.0, ,2001,KOSPI200
6,C01606235,KR4C01662355,P 202606 235.0,3,235.0, ,2001,KOSPI200
6,C01606240,KR4C01662405,P 202606 240.0,3,240.0, ,2001,KOSPI200
6,C01606245,KR4C01662454,P 202606 245.0,3,245.0, ,2001,KOSPI200
6,C01606250,KR4C01662504,P 202606 250.0,3,250.0, ,2001,KOSPI200
6,C01606255,KR4C01662553,P 202606 255.0,3,255.0, ,2001,KOSPI200
6,C01606260,KR4C01662603,P 202606 260.0,3,260.0, ,2001,KOSPI200
6,C01606265,KR4C01662652,P 202606 265.0,3,265.0, ,2001,KOSPI200
6,C01606270,KR4C01662702,P 202606 270.0,3,270.0, ,2001,KOSPI200
6,C01606275,KR4C01662751,P 202606 275.0,3,275.0, ,2001,KOSPI200
6,C01606280,KR4C01662801,P 202606 280.0,3,280.0, ,2001,KOSPI200
6,C01606285,KR4C01662850,P 202606 285.0,3,285.0, ,2001,KOSPI200
6,C01606290,KR4C01662900,P 202606 290.0,3,290.0, ,2001,KOSPI200
6,C01606295,KR4C01662959,P 202606 295.0,3,295.0, ,2001,KOSPI200
6,C01606300,KR4C01663007,P 202606 300.0,3,300.0, ,2001,KOSPI200
6,C01606305,KR4C01663056,P 202606 305.0,3,305.0, ,2001,KOSPI200
6,C01606310,KR4C01663106,P 202606 310.0,3,310.0, ,2001,KOSPI200
6,C01606315,KR4C01663155,P 202606 315.0,3,315.0, ,2001,KOSPI200
6,C01606320,KR4C01663205,P 202606 320.0,3,320.0, ,2001,KOSPI200
6,C01606325,KR4C01663254,P 202606 325.0,3,325.0, ,2001,KOSPI200
6,C01606330,KR4C01663304,P 202606 330.0,3,330.0, ,2001,KOSPI200
6,C01606335,KR4C01663353,P 202606 335.0,3,335.0, ,2001,KOSPI200
6,C01606340,KR4C01663403,P 202606 340.0,3,340.0, ,2001,KOSPI200
6,C01606345,KR4C01663452,P 202606 345.0,3,345.0, ,2001,KOSPI200
6,C01606350,KR4C01663502,P 202606 350.0,3,350.0, ,2001,KOSPI200
6,C01606355,KR4C01663551,P 202606 355.0,3,355.0, ,2001,KOSPI200
6,C01606360,KR4C01663601,P 202606 360.0,3,360.0, ,2001,KOSPI200
6,C01606365,KR4C01663650,P 202606 365.0,3,365.0, ,2001,KOSPI200
6,C01606370,KR4C01663700,P 202606 370.0,3,370.0, ,2001,KOSPI200
6,C01606375,KR4C01663759,P 202606 375.0,3,375.0, ,2001,KOSPI200
6,C01606380,KR4C01663809,P 202606 380.0,3,380.0, ,2001,KOSPI200
6,C01606385,KR4C01663858,P 202606 385.0,3,385.0, ,2001,KOSPI200
6,C01606390,KR4C01663908,P 202606 390.0,3,390.0, ,2001,KOSPI200
6,C01606395,KR4C01663957,P 202606 395.0,3,395.0, ,2001,KOSPI200
6,C01606400,KR4C01664005,P 202606 400.0,3,400.0, ,2001,KOSPI200
6,C01606405,KR4C01664054,P 202606 405.0,3,405.0, ,2001,KOSPI200
6,C01606410,KR4C01664104,P 202606 410.0,3,410.0, ,2001,KOSPI200
6,C01606415,KR4C01664153,P 202606 415.0,3,415.0, ,2001,KOSPI200
6,C01606420,KR4C01664203,P 202606 420.0,3,420.0, ,2001,KOSPI200
6,C01606425,KR4C01664252,P 202606 425.0,3,425.0, ,2001,KOSPI200
6,C01606430,KR4C01664302,P 202606 430.0,1,430.0, ,2001,KOSPI200
6,C01606435,KR4C01664351,P 202606 435.0,2,435.0, ,2001,KOSPI200
6,C01606440,KR4C01664401,P 202606 440.0,2,440.0, ,2001,KOSPI200
6,C01606445,KR4C01664450,P 202606 445.0,2,445.0, ,2001,KOSPI200
6,C01606450,KR4C01664500,P 202606 450.0,2,450.0, ,2001,KOSPI200
6,C01606455,KR4C01664559,P 202606 455.0,2,455.0, ,2001,KOSPI200
6,C01606460,KR4C01664609,P 202606 460.0,2,460.0, ,2001,KOSPI200
6,C01606465,KR4C01664658,P 202606 465.0,2,465.0, ,2001,KOSPI200
6,C01606470,KR4C01664708,P 202606 470.0,2,470.0, ,2001,KOSPI200
6,C01606475,KR4C01664757,P 202606 475.0,2,475.0, ,2001,KOSPI200
6,C01606480,KR4C01664807,P 202606 480.0,2,480.0, ,2001,KOSPI200
6,C01606485,KR4C01664856,P 202606 485.0,2,485.0, ,2001,KOSPI200
6,C01606490,KR4C01664906,P 202606 490.0,2,490.0, ,2001,KOSPI200
6,C01606495,KR4C01664955,P 202606 495.0,2,495.0, ,2001,KOSPI200
6,C01606500,KR4C01665002,P 202606 500.0,2,500.0, ,2001,KOSPI200
6,C01606505,KR4C01665051,P 202606 505.0,2,505.0, ,2001,KOSPI200
6,C01606510,KR4C01665101,P 202606 510.0,2,510.0, ,2001,KOSPI200
6,C01606515,KR4C01665150,P 202606 515.0,2,515.0, ,2001,KOSPI200
6,C01606520,KR4C01665200,P 202606 520.0,2,520.0, ,2001,KOSPI200
6,C01606525,KR4C01665259,P 202606 525.0,2,525.0, ,2001,KOSPI200
6,C01606530,KR4C01665309,P 202606 530.0,2,530.0, ,2001,KOSPI200
6,C01606535,KR4C01665358,P 202606 535.0,2,535.0, ,2001,KOSPI200
6,C01606540,KR4C01665408,P 202606 540.0,2,540.0, ,2001,KOSPI200
6,C01606545,KR4C01665457,P 202606 545.0,2,545.0, ,2001,KOSPI200
6,C01606550,KR4C01665507,P 202606 550.0,2,550.0, ,2001,KOSPI200
6,C01612180,KR4C016C1800,P 202612 180.0,3,180.0, ,2001,KOSPI200
6,C01612190,KR4C016C1909,P 202612 190.0,3,190.0, ,2001,KOSPI200
6,C01612200,KR4C016C2006,P 202612 200.0,3,200.0, ,2001,KOSPI200
6,C01612210,KR4C016C2105,P 202612 210.0,3,210.0, ,2001,KOSPI200
6,C01612220,KR4C016C2204,P 202612 220.0,3,220.0, ,2001,KOSPI200
6,C01612230,KR4C016C2303,P 202612 230.0,3,230.0, ,2001,KOSPI200
6,C01612240,KR4C016C2402,P 202612 240.0,3,240.0, ,2001,KOSPI200
6,C01612250,KR4C016C2501,P 202612 250.0,3,250.0, ,2001,KOSPI200
6,C01612260,KR4C016C2600,P 202612 260.0,3,260.0, ,2001,KOSPI200
6,C01612270,KR4C016C2709,P 202612 270.0,3,270.0, ,2001,KOSPI200
6,C01612280,KR4C016C2808,P 202612 280.0,3,280.0, ,2001,KOSPI200
6,C01612290,KR4C016C2907,P 202612 290.0,3,290.0, ,2001,KOSPI200
6,C01612300,KR4C016C3004,P 202612 300.0,3,300.0, ,2001,KOSPI200
6,C01612310,KR4C016C3103,P 202612 310.0,3,310.0, ,2001,KOSPI200
6,C01612320,KR4C016C3202,P 202612 320.0,3,320.0, ,2001,KOSPI200
6,C01612330,KR4C016C3301,P 202612 330.0,3,330.0, ,2001,KOSPI200
6,C01612340,KR4C016C3400,P 202612 340.0,3,340.0, ,2001,KOSPI200
6,C01612350,KR4C016C3509,P 202612 350.0,3,350.0, ,2001,KOSPI200
6,C01612360,KR4C016C3608,P 202612 360.0,3,360.0, ,2001,KOSPI200
6,C01612370,KR4C016C3707,P 202612 370.0,3,370.0, ,2001,KOSPI200
6,C01612380,KR4C016C3806,P 202612 380.0,3,380.0, ,2001,KOSPI200
6,C01612390,KR4C016C3905,P 202612 390.0,3,390.0, ,2001,KOSPI200
6,C01612400,KR4C016C4002,P 202612 400.0,3,400.0, ,2001,KOSPI200
6,C01612410,KR4C016C4101,P 202612 410.0,3,410.0, ,2001,KOSPI200
6,C01612420,KR4C016C4200,P 202612 420.0,3,420.0, ,2001,KOSPI200
6,C01612430,KR4C016C4309,P 202612 430.0,1,430.0, ,2001,KOSPI200
6,C01612440,KR4C016C4408,P 202612 440.0,2,440.0, ,2001,KOSPI200
6,C01612450,KR4C016C4507,P 202612 450.0,2,450.0, ,2001,KOSPI200
6,C01612460,KR4C016C4606,P 202612 460.0,2,460.0, ,2001,KOSPI200
6,C01612470,KR4C016C4705,P 202612 470.0,2,470.0, ,2001,KOSPI200
6,C01612480,KR4C016C4804,P 202612 480.0,2,480.0, ,2001,KOSPI200
6,C01612490,KR4C016C4903,P 202612 490.0,2,490.0, ,2001,KOSPI200
6,C01612500,KR4C016C5009,P 202612 500.0,2,500.0, ,2001,KOSPI200
6,C01612510,KR4C016C5108,P 202612 510.0,2,510.0, ,2001,KOSPI200
6,C01612520,KR4C016C5207,P 202612 520.0,2,520.0, ,2001,KOSPI200
6,C01612530,KR4C016C5306,P 202612 530.0,2,530.0, ,2001,KOSPI200
6,C01612540,KR4C016C5405,P 202612 540.0,2,540.0, ,2001,KOSPI200
6,C01612550,KR4C016C5504,P 202612 550.0,2,550.0, ,2001,KOSPI200
6,C01706270,KR4C01762700,P 202706 270.0,3,270.0, ,2001,KOSPI200
6,C01706280,KR4C01762809,P 202706 280.0,3,280.0, ,2001,KOSPI200
6,C01706290,KR4C01762908,P 202706 290.0,3,290.0, ,2001,KOSPI200
6,C01706300,KR4C01763005,P 202706 300.0,3,300.0, ,2001,KOSPI200
6,C01706310,KR4C01763104,P 202706 310.0,3,310.0, ,2001,KOSPI200
6,C01706320,KR4C01763203,P 202706 320.0,3,320.0, ,2001,KOSPI200
6,C01706330,KR4C01763302,P 202706 330.0,3,330.0, ,2001,KOSPI200
6,C01706340,KR4C01763401,P 202706 340.0,3,340.0, ,2001,KOSPI200
6,C01706350,KR4C01763500,P 202706 350.0,3,350.0, ,2001,KOSPI200
6,C01706360,KR4C01763609,P 202706 360.0,3,360.0, ,2001,KOSPI200
6,C01706370,KR4C01763708,P 202706 370.0,3,370.0, ,2001,KOSPI200
6,C01706380,KR4C01763807,P 202706 380.0,3,380.0, ,2001,KOSPI200
6,C01706390,KR4C01763906,P 202706 390.0,3,390.0, ,2001,KOSPI200
6,C01706400,KR4C01764003,P 202706 400.0,3,400.0, ,2001,KOSPI200
6,C01706410,KR4C01764102,P 202706 410.0,3,410.0, ,2001,KOSPI200
6,C01706420,KR4C01764201,P 202706 420.0,3,420.0, ,2001,KOSPI200
6,C01706430,KR4C01764300,P 202706 430.0,1,430.0, ,2001,KOSPI200
6,C01706440,KR4C01764409,P 202706 440.0,2,440.0, ,2001,KOSPI200
6,C01706450,KR4C01764508,P 202706 450.0,2,450.0, ,2001,KOSPI200
6,C01706460,KR4C01764607,P 202706 460.0,2,460.0, ,2001,KOSPI200
6,C01706470,KR4C01764706,P 202706 470.0,2,470.0, ,2001,KOSPI200
6,C01706480,KR4C01764805,P 202706 480.0,2,480.0, ,2001,KOSPI200
6,C01706490,KR4C01764904,P 202706 490.0,2,490.0, ,2001,KOSPI200
6,C01706500,KR4C01765000,P 202706 500.0,2,500.0, ,2001,KOSPI200
6,C01706510,KR4C01765109,P 202706 510.0,2,510.0, ,2001,KOSPI200
6,C01706520,KR4C01765208,P 202706 520.0,2,520.0, ,2001,KOSPI200
6,C01706530,KR4C01765307,P 202706 530.0,2,530.0, ,2001,KOSPI200
6,C01706540,KR4C01765406,P 202706 540.0,2,540.0, ,2001,KOSPI200
6,C01706550,KR4C01765505,P 202706 550.0,2,550.0, ,2001,KOSPI200
6,C01712180,KR4C017C1809,P 202712 180.0,3,180.0, ,2001,KOSPI200
6,C01712190,KR4C017C1908,P 202712 190.0,3,190.0, ,2001,KOSPI200
6,C01712200,KR4C017C2005,P 202712 200.0,3,200.0, ,2001,KOSPI200
6,C01712210,KR4C017C2104,P 202712 210.0,3,210.0, ,2001,KOSPI200
6,C01712220,KR4C017C2203,P 202712 220.0,3,220.0, ,2001,KOSPI200
6,C01712230,KR4C017C2302,P 202712 230.0,3,230.0, ,2001,KOSPI200
6,C01712240,KR4C017C2401,P 202712 240.0,3,240.0, ,2001,KOSPI200
6,C01712250,KR4C017C2500,P 202712 250.0,3,250.0, ,2001,KOSPI200
6,C01712260,KR4C017C2609,P 202712 260.0,3,260.0, ,2001,KOSPI200
6,C01712270,KR4C017C2708,P 202712 270.0,3,270.0, ,2001,KOSPI200
6,C01712280,KR4C017C2807,P 202712 280.0,3,280.0, ,2001,KOSPI200
6,C01712290,KR4C017C2906,P 202712 290.0,3,290.0, ,2001,KOSPI200
6,C01712300,KR4C017C3003,P 202712 300.0,3,300.0, ,2001,KOSPI200
6,C01712310,KR4C017C3102,P 202712 310.0,3,310.0, ,2001,KOSPI200
6,C01712320,KR4C017C3201,P 202712 320.0,3,320.0, ,2001,KOSPI200
6,C01712330,KR4C017C3300,P 202712 330.0,3,330.0, ,2001,KOSPI200
6,C01712340,KR4C017C3409,P 202712 340.0,3,340.0, ,2001,KOSPI200
6,C01712350,KR4C017C3508,P 202712 350.0,3,350.0, ,2001,KOSPI200
